postcode,shopcode,duration,livraison
27490,141,3810,0
27490,4,4059,0
27490,55,4455,0
27500,141,1931,0
27500,55,2229,1
27500,27,2377,1
27500,38,3107,1
27500,14,4077,0
27500,62,5474,0
27510,14,1908,1
27510,3,2932,1
27510,27,3295,1
27510,62,3305,1
27510,4,3667,0
27510,1,3865,0
27520,27,1750,1
27520,141,1872,0
27520,55,2977,0
27520,14,3449,1
27520,38,3956,0
27520,62,4847,0
27530,14,2248,1
27530,134,3170,1
27530,4,3244,1
27530,62,3785,1
27530,27,4014,0
27530,138,4115,0
27540,14,1841,1
27540,4,3340,1
27540,62,3441,1
27540,134,3461,1
27540,27,3789,0
27540,138,4211,0
27550,141,1057,0
27550,27,2907,1
27550,55,3632,0
27550,38,4290,1
27550,14,4327,0
27550,64,5089,0
27560,141,1281,0
27560,55,2903,0
27560,27,3095,1
27560,38,3378,1
27560,14,4794,0
27560,64,5102,0
27570,134,3078,1
27570,141,3241,0
27570,14,3522,1
27570,27,3783,1
27570,4,3788,0
27570,62,4330,0
27580,141,2655,0
27580,134,3722,1
27580,14,4377,1
27580,64,4623,1
27580,27,4638,0
27580,4,4712,0
27590,27,1664,1
27590,14,2812,1
27590,141,3386,0
27590,55,3672,0
27590,62,4210,0
27590,3,4484,0
27600,14,1835,1
27600,27,2280,1
27600,62,3233,1
27600,4,3595,1
27600,141,3832,0
27600,1,4127,0
27610,27,1810,1
27610,14,2953,1
27610,141,3527,0
27610,55,3812,0
27610,3,4285,0
27610,62,4350,0
27620,14,1740,1
27620,3,2862,1
27620,62,3103,1
27620,27,3127,1
27620,4,3464,0
27620,1,3795,0
27630,14,2259,1
27630,3,2991,1
27630,62,3655,1
27630,27,3705,1
27630,1,3924,0
27630,4,4019,0
27640,14,1440,1
27640,27,3104,1
27640,62,3169,1
27640,4,3606,1
27640,1,4063,0
27640,134,4095,0
27650,134,2695,1
27650,14,2939,1
27650,4,3137,1
27650,62,3679,1
27650,138,4008,0
27650,27,4028,0
27660,3,2927,1
27660,14,3027,1
27660,62,3591,1
27660,27,3696,1
27660,1,3860,0
27660,4,4694,0
27670,27,1600,1
27670,141,2340,0
27670,55,2985,0
27670,14,3328,1
27670,38,3964,0
27670,62,4726,0
27680,55,1571,1
27680,27,2610,1
27680,141,3210,0
27680,38,3260,1
27680,14,4309,0
27680,11,5640,0
27690,27,1872,1
27690,14,2675,1
27690,141,3436,0
27690,55,3722,0
27690,62,4073,0
27690,4,4435,0
27700,14,2625,1
27700,27,3165,1
27700,3,3475,1
27700,62,4023,1
27700,4,4385,0
27700,1,4407,0
27710,134,2490,1
27710,14,2520,1
27710,4,2812,1
27710,62,3353,1
27710,138,3683,0
27710,148,3903,0
27720,3,2514,1
27720,14,2614,1
27720,62,3178,1
27720,1,3447,0
27720,27,3906,0
27720,4,4281,0
27730,14,1574,1
27730,27,3260,1
27730,62,3334,1
27730,4,3531,1
27730,134,3791,0
27730,1,4228,0
27740,27,1697,1
27740,14,2527,1
27740,141,3261,0
27740,55,3546,0
27740,62,3925,0
27740,4,4286,0
27750,14,1977,1
27750,134,3487,1
27750,27,3488,1
27750,4,3522,1
27750,62,3623,0
27750,141,4020,0
27760,141,1297,0
27760,27,3839,1
27760,14,4249,1
27760,55,4765,0
27760,38,5061,0
27760,134,5107,0
27770,14,2874,1
27770,134,2998,1
27770,4,3440,1
27770,27,3523,1
27770,141,3866,0
27770,62,3982,0
27780,14,1769,1
27780,4,3464,1
27780,62,3519,1
27780,27,3559,1
27780,134,3657,0
27780,138,4335,0
27790,27,2635,1
27790,14,3690,1
27790,3,3893,1
27790,11,4532,1
27790,62,4557,0
27790,141,4671,0
27800,141,1050,0
27800,27,2335,1
27800,55,3120,0
27800,14,4034,1
27800,38,4214,0
27800,64,5082,0
27810,14,2907,1
27810,134,3097,1
27810,4,3419,1
27810,62,3960,1
27810,27,4003,0
27810,138,4290,0
27820,141,3274,0
27820,134,3879,1
27820,64,4351,1
27820,14,4603,1
27820,27,4864,0
27820,4,4869,0
27830,3,2733,1
27830,14,2934,1
27830,62,3397,1
27830,1,3666,0
27830,27,4114,0
27830,54,4500,0
27850,27,2573,1
27850,14,3623,1
27850,3,3826,1
27850,62,4490,1
27850,11,4573,0
27850,141,4609,0
27860,3,3210,1
27860,14,3305,1
27860,27,3667,1
27860,62,3874,1
27860,1,4142,0
27860,119,4929,0
27870,3,2416,1
27870,14,2516,1
27870,62,3080,1
27870,1,3349,0
27870,27,3635,0
27870,4,4183,0
27890,141,1691,0
27890,27,2347,1
27890,55,3361,0
27890,14,4126,1
27890,38,4341,0
27890,62,5444,0
27910,27,1893,1
27910,11,3842,1
27910,14,3992,1
27910,3,4243,1
27910,141,4297,0
27910,55,4583,0
27920,14,1693,1
27920,27,2456,1
27920,62,3090,1
27920,4,3452,1
27920,1,3984,0
27920,141,4020,0
27930,27,2296,1
27930,14,2374,1
27930,141,3189,0
27930,62,3772,1
27930,4,4134,0
27930,55,4145,0
27940,14,1997,1
27940,27,2462,1
27940,62,3395,1
27940,4,3757,1
27940,3,3979,0
27940,141,4129,0
27950,14,1426,1
27950,27,2528,1
27950,62,2823,1
27950,4,3185,1
27950,1,3717,0
27950,3,3777,0
28000,134,881,1
28000,4,2330,1
28000,138,2375,1
28000,378,2898,0
28000,2,3267,0
28000,50,3376,0
28100,134,2143,1
28100,4,2505,1
28100,14,2604,1
28100,62,3046,1
28100,138,3376,0
28100,148,3596,0
28110,134,409,1
28110,4,2924,1
28110,138,2969,1
28110,378,3492,0
28110,33,3626,0
28110,2,3861,0
28120,134,1164,1
28120,64,3123,1
28120,4,3221,1
28120,138,3265,1
28120,378,3789,0
28120,2,4157,0
28130,134,1757,1
28130,4,2569,1
28130,138,3069,1
28130,378,3592,0
28130,14,3796,0
28130,2,3960,0
28140,33,1992,1
28140,134,2456,1
28140,138,3206,1
28140,4,3528,1
28140,378,3730,0
28140,337,3841,0
28150,134,1496,1
28150,33,2141,1
28150,4,3195,1
28150,138,3273,1
28150,378,3796,0
28150,337,4082,0
28160,134,2146,1
28160,64,2791,1
28160,33,3694,1
28160,4,3998,1
28160,138,4042,0
28160,337,4539,0
28170,134,1731,1
28170,4,3839,1
28170,14,3938,1
28170,138,4245,1
28170,62,4381,0
28170,378,4769,0
28190,134,1153,1
28190,4,3627,1
28190,138,3672,1
28190,64,3957,1
28190,378,4195,0
28190,33,4329,0
28200,33,2427,1
28200,134,2503,1
28200,337,3405,0
28200,64,4173,1
28200,138,4343,0
28200,4,4384,0
28210,134,1865,1
28210,4,2793,1
28210,14,3169,1
28210,138,3523,1
28210,62,3612,0
28210,378,4047,0
28220,33,2744,1
28220,134,2820,1
28220,337,2969,0
28220,64,4338,1
28220,22,4527,0
28220,4,4701,0
28230,4,1563,1
28230,134,1947,1
28230,138,2293,1
28230,378,2817,0
28230,2,3185,0
28230,62,3192,0
28240,134,2241,1
28240,64,3920,1
28240,4,4715,1
28240,138,4760,1
28240,378,5283,0
28240,14,5414,0
28250,134,2265,1
28250,4,4392,1
28250,14,4491,1
28250,141,4576,0
28250,64,4768,0
28250,138,4784,0
28260,14,1482,1
28260,4,2745,1
28260,62,3082,1
28260,134,3164,1
28260,138,3615,0
28260,148,3836,0
28270,134,2595,1
28270,4,3829,1
28270,14,3928,1
28270,141,3962,0
28270,27,4115,0
28270,62,4371,0
28290,134,2827,1
28290,64,3343,1
28290,33,3829,1
28290,337,4251,0
28290,4,4550,0
28290,138,4594,0
28300,134,866,1
28300,4,2977,1
28300,138,3021,1
28300,378,3545,0
28300,14,3797,0
28300,2,3913,0
28310,33,1871,1
28310,134,2422,1
28310,138,3002,1
28310,378,3153,0
28310,4,3204,0
28310,2,3522,0
28320,134,1631,1
28320,4,1741,1
28320,138,2448,1
28320,378,2972,0
28320,2,3340,0
28320,62,3370,0
28330,64,2740,1
28330,134,2752,1
28330,4,4489,1
28330,138,4534,1
28330,33,4797,0
28330,378,5057,0
28340,134,3110,1
28340,141,3779,0
28340,14,4470,1
28340,64,4578,1
28340,27,4731,0
28340,4,4775,0
28350,134,2859,1
28350,14,3478,1
28350,4,3644,1
28350,27,3739,1
28350,141,4076,0
28350,62,4185,0
28360,134,1047,1
28360,33,3010,1
28360,4,3040,1
28360,138,3085,1
28360,378,3608,0
28360,64,3775,0
28380,134,2951,1
28380,4,3393,1
28380,14,3492,1
28380,62,3934,1
28380,27,3949,0
28380,138,4264,0
28400,134,2765,1
28400,64,3392,1
28400,4,4656,1
28400,138,4701,1
28400,33,5194,0
28400,378,5224,0
28410,4,2167,1
28410,14,2239,1
28410,134,2516,1
28410,62,2709,1
28410,138,3038,0
28410,148,3259,0
28480,134,2435,1
28480,64,2953,1
28480,4,4160,1
28480,138,4204,1
28480,33,4627,0
28480,378,4728,0
28500,134,1602,1
28500,4,2759,1
28500,14,2858,1
28500,62,3300,1
28500,138,3630,0
28500,148,3850,0
28600,134,290,1
28600,4,2682,1
28600,138,2727,1
28600,378,3250,0
28600,33,3384,0
28600,2,3619,0
28630,134,524,1
28630,4,2573,1
28630,138,2617,1
28630,33,3023,1
28630,378,3141,0
28630,2,3509,0
28700,134,1900,1
28700,4,2209,1
28700,138,2460,1
28700,378,2983,0
28700,33,3057,0
28700,2,3352,0
28800,134,1886,1
28800,33,3185,1
28800,4,3767,1
28800,138,3811,1
28800,64,4302,0
28800,378,4335,0
36210,9,2561,1
36210,337,3145,0
36210,144,3841,0
36210,22,3935,1
36210,33,4973,0
36210,20,5842,0
37110,22,2152,1
37110,337,2266,0
37110,33,3595,1
37110,64,3658,1
37110,353,4824,0
37110,47,5159,0
37370,22,2512,1
37370,64,3378,1
37370,337,3645,0
37370,353,4311,0
37370,33,4974,0
37370,32,5461,0
37380,22,1705,1
37380,337,2877,0
37380,64,3685,1
37380,33,4205,1
37380,353,4342,0
37380,47,4677,0
37400,22,2246,1
37400,337,2836,0
37400,33,4263,1
37400,353,4547,0
37400,47,4975,0
37400,64,5008,0
37530,337,2235,0
37530,22,2312,1
37530,33,3597,1
37530,64,4342,1
37530,353,4725,0
37530,47,5154,0
41000,337,718,0
41000,33,2433,1
41000,22,2856,1
41000,64,4886,1
41000,271,5041,0
41000,134,5130,0
41100,337,2277,0
41100,22,3463,1
41100,33,3991,1
41100,134,4516,1
41100,64,4517,0
41100,353,6135,0
41110,337,2706,0
41110,22,2957,1
41110,9,3970,1
41110,144,4544,0
41110,33,5046,0
41110,353,5258,0
41120,337,855,0
41120,33,3194,1
41120,22,3494,1
41120,144,5021,0
41120,9,5346,0
41120,64,5647,0
41130,337,2125,0
41130,22,2772,1
41130,9,3467,1
41130,144,3661,1
41130,33,4356,0
41130,353,5073,0
41140,337,1890,0
41140,22,2561,1
41140,144,4149,0
41140,33,4229,1
41140,9,4265,0
41140,353,4863,0
41150,337,1852,0
41150,22,3059,1
41150,33,4051,1
41150,64,5025,1
41150,353,5666,0
41150,144,5784,0
41160,337,2845,0
41160,33,3182,1
41160,134,3614,1
41160,22,4287,1
41160,64,4592,0
41160,4,5495,0
41170,64,3196,1
41170,134,3555,1
41170,337,3956,0
41170,33,4602,1
41170,22,5015,0
41170,4,5293,0
41190,337,1605,0
41190,22,2625,1
41190,33,3322,1
41190,64,4655,1
41190,353,5297,0
41190,134,5529,0
41200,337,2317,0
41200,144,3469,1
41200,33,3561,1
41200,22,3798,1
41200,9,4061,0
41200,151,5987,0
41210,337,2494,0
41210,33,2724,1
41210,144,4027,1
41210,9,4671,1
41210,22,4759,0
41210,134,5416,0
41220,337,1953,0
41220,33,2391,1
41220,22,4300,1
41220,144,4723,0
41220,271,5082,0
41220,134,5083,0
41230,337,1763,0
41230,22,3702,1
41230,33,3928,1
41230,144,4033,0
41230,9,4484,0
41230,353,6003,0
41240,33,1951,1
41240,337,2295,0
41240,134,3598,1
41240,22,4279,1
41240,271,4756,0
41240,138,4816,0
41250,337,908,0
41250,33,3075,1
41250,22,3670,1
41250,144,4715,0
41250,9,5315,0
41250,271,5683,0
41260,337,536,0
41260,33,2260,1
41260,22,2683,1
41260,64,4713,1
41260,271,4868,0
41260,134,4952,0
41270,134,3492,1
41270,337,3694,0
41270,64,3795,1
41270,33,3983,1
41270,22,4836,0
41270,4,5373,0
41290,337,1776,0
41290,33,3081,1
41290,22,3915,1
41290,134,4008,1
41290,64,5057,0
41290,271,5886,0
41300,33,2924,1
41300,144,3076,1
41300,9,3602,1
41300,337,3797,0
41300,22,4713,0
41300,271,5338,0
41310,22,2501,1
41310,337,2520,0
41310,33,3785,1
41310,64,4222,1
41310,134,5006,0
41310,353,5172,0
41320,337,2949,0
41320,144,3179,1
41320,9,3306,1
41320,33,3727,1
41320,22,3873,0
41320,151,5697,0
41330,337,1197,0
41330,33,2913,1
41330,22,3336,1
41330,134,5128,1
41330,64,5378,0
41330,271,5521,0
41350,337,632,0
41350,33,2695,1
41350,22,3117,1
41350,64,5147,1
41350,271,5303,0
41350,144,5308,0
41360,337,3314,0
41360,64,3512,1
41360,22,4286,1
41360,33,4760,1
41360,134,4812,0
41360,336,6227,0
41370,337,1990,0
41370,33,2372,1
41370,22,3879,1
41370,134,4341,1
41370,271,4981,0
41370,138,5200,0
41400,337,2213,0
41400,22,2892,1
41400,33,4552,1
41400,144,4896,0
41400,9,5091,0
41400,353,5194,0
41500,337,1532,0
41500,33,2258,1
41500,22,3538,1
41500,271,4867,0
41500,134,5031,0
41500,138,5086,0
41600,33,2295,1
41600,337,3237,0
41600,144,3598,1
41600,9,4181,1
41600,271,4444,0
41600,134,4987,0
41700,337,1201,0
41700,22,3157,1
41700,33,3540,1
41700,144,4139,0
41700,9,4463,0
41700,353,5459,0
41800,22,3129,1
41800,337,3422,0
41800,64,3773,1
41800,33,4858,1
41800,134,5369,0
41800,353,5495,0
45000,33,985,1
45000,337,2986,0
45000,271,3436,0
45000,134,4118,1
45000,138,4253,0
45000,4,4575,0
45100,33,985,1
45100,337,2986,0
45100,271,3436,0
45100,134,4118,1
45100,138,4253,0
45100,4,4575,0
45110,33,1785,1
45110,271,2422,0
45110,337,4083,0
45110,134,4887,1
45110,138,5023,0
45110,128,5310,0
45120,271,1062,0
45120,128,3162,1
45120,33,3439,1
45120,2,3891,1
45120,378,3973,0
45120,115,4019,0
45130,33,1435,1
45130,337,2247,0
45130,134,4000,1
45130,22,4051,1
45130,271,4240,0
45130,138,4473,0
45140,33,665,1
45140,337,2806,0
45140,271,3470,0
45140,134,3673,1
45140,138,3745,0
45140,4,4067,0
45150,33,1644,1
45150,271,2899,0
45150,337,3900,0
45150,134,4746,1
45150,144,4841,0
45150,138,4881,0
45160,33,1334,1
45160,337,2797,0
45160,271,3845,0
45160,134,3929,1
45160,138,4064,0
45160,4,4386,0
45170,33,1491,1
45170,271,2604,0
45170,134,3590,1
45170,337,3829,0
45170,138,3876,0
45170,378,3936,0
45190,33,1754,1
45190,337,2268,0
45190,22,4073,1
45190,134,4290,1
45190,271,4362,0
45190,138,4581,0
45200,271,543,0
45200,128,2980,1
45200,33,3354,1
45200,2,3875,1
45200,378,3957,0
45200,115,4003,0
45210,271,1447,0
45210,128,3086,1
45210,2,3530,1
45210,378,3612,0
45210,33,3657,0
45210,115,3658,0
45220,271,1337,0
45220,128,2704,1
45220,10,3994,1
45220,33,4061,1
45220,2,4132,0
45220,378,4214,0
45230,271,1569,0
45230,128,3555,1
45230,140,4250,1
45230,33,4377,1
45230,2,4756,0
45230,378,4838,0
45240,33,2428,1
45240,337,3497,0
45240,271,4335,0
45240,144,4542,1
45240,134,5063,0
45240,9,5126,0
45250,271,2205,0
45250,140,3615,1
45250,128,4059,1
45250,33,4376,1
45250,144,4583,0
45250,2,4970,0
45260,271,1401,0
45260,33,2555,1
45260,128,4367,1
45260,2,4421,1
45260,378,4503,0
45260,115,4549,0
45270,271,1288,0
45270,33,2547,1
45270,128,4182,1
45270,2,4230,1
45270,378,4313,0
45270,115,4358,0
45290,271,1382,0
45290,33,3674,1
45290,128,4026,1
45290,2,4079,1
45290,140,4152,0
45290,378,4161,0
45300,33,2267,1
45300,271,2535,0
45300,378,3298,0
45300,138,3348,1
45300,2,3621,0
45300,115,3837,0
45310,33,1281,1
45310,134,3126,1
45310,337,3311,0
45310,138,4076,1
45310,271,4086,0
45310,4,4398,0
45320,271,1363,0
45320,128,2190,1
45320,10,3481,1
45320,33,3547,1
45320,2,3618,0
45320,378,3700,0
45330,271,2884,0
45330,2,2915,1
45330,115,2988,1
45330,378,2997,0
45330,33,3004,0
45330,138,3340,0
45340,271,1942,0
45340,33,2816,1
45340,128,4143,1
45340,2,4314,1
45340,115,4388,0
45340,378,4396,0
45360,271,2733,0
45360,144,3634,1
45360,140,3813,1
45360,33,4702,1
45360,128,4729,0
45360,2,5333,0
45370,33,1594,1
45370,337,2972,0
45370,271,4202,0
45370,134,4286,1
45370,138,4421,0
45370,4,4743,0
45380,33,1127,1
45380,337,2828,0
45380,271,3875,0
45380,134,3960,1
45380,138,4095,0
45380,4,4417,0
45390,271,2245,0
45390,33,2938,1
45390,2,3105,1
45390,115,3179,1
45390,378,3187,0
45390,138,3628,0
45400,33,691,1
45400,337,2988,0
45400,271,3057,0
45400,134,3793,1
45400,138,3928,0
45400,4,4250,0
45410,33,1290,1
45410,134,3027,1
45410,337,3196,0
45410,138,3199,1
45410,271,3243,0
45410,4,3520,0
45420,271,2424,0
45420,140,2911,1
45420,128,3708,1
45420,144,4011,0
45420,33,4758,0
45420,2,5121,0
45430,33,1022,1
45430,271,2820,0
45430,337,3320,0
45430,134,4125,1
45430,138,4260,0
45430,4,4582,0
45450,33,1569,1
45450,271,2596,0
45450,337,3867,0
45450,134,4672,1
45450,378,4817,0
45450,138,4867,0
45460,271,2069,0
45460,33,2189,1
45460,337,4487,0
45460,144,4930,0
45460,128,4957,0
45460,2,5011,0
45470,33,1319,1
45470,271,2829,0
45470,337,3617,0
45470,134,4328,1
45470,138,4516,0
45470,378,4674,0
45480,33,1916,1
45480,271,3011,0
45480,378,3211,0
45480,138,3260,1
45480,134,3281,0
45480,2,3579,0
45490,271,1534,0
45490,33,3079,1
45490,2,3906,1
45490,128,3954,1
45490,378,3988,0
45490,115,4039,0
45500,271,2153,0
45500,144,3743,0
45500,33,3777,1
45500,140,3827,1
45500,128,4797,0
45500,2,4850,0
45510,33,2267,1
45510,271,3024,0
45510,337,4108,0
45510,144,4533,1
45510,134,5240,0
45510,138,5375,0
45520,33,992,1
45520,337,3284,0
45520,134,3523,1
45520,138,3695,1
45520,271,3699,0
45520,4,4017,0
45530,271,1732,0
45530,33,1769,1
45530,337,4067,0
45530,128,4651,1
45530,2,4674,0
45530,378,4756,0
45550,33,1285,1
45550,271,2387,0
45550,337,3583,0
45550,134,4387,1
45550,138,4522,0
45550,4,4844,0
45560,33,1449,1
45560,337,3488,0
45560,271,3692,0
45560,134,4620,1
45560,138,4755,0
45560,4,5077,0
45570,271,2266,0
45570,33,2881,1
45570,140,4416,1
45570,144,4825,0
45570,128,5026,0
45570,2,5080,0
45590,33,1725,1
45590,337,3228,0
45590,271,3785,0
45590,134,4360,1
45590,138,4495,0
45590,4,4817,0
45600,33,2680,1
45600,271,2708,0
45600,144,3824,1
45600,337,4590,0
45600,140,4969,0
45600,9,5593,0
45620,33,3029,1
45620,271,3320,0
45620,144,3612,1
45620,337,4390,0
45620,140,4981,0
45620,9,5381,0
45630,271,2566,0
45630,140,3111,1
45630,144,3578,1
45630,128,4177,1
45630,33,4868,0
45630,2,5263,0
45640,33,1676,1
45640,271,3286,0
45640,337,3458,0
45640,134,4590,1
45640,138,4725,0
45640,144,4887,0
45650,33,955,1
45650,337,3262,0
45650,271,3425,0
45650,134,4250,1
45650,138,4385,0
45650,4,4707,0
45680,271,1343,0
45680,2,2805,1
45680,378,2887,0
45680,115,2933,1
45680,128,3290,0
45680,138,3328,0
45700,271,399,0
45700,33,3095,1
45700,128,3503,1
45700,2,3616,1
45700,378,3698,0
45700,115,3744,0
45720,271,2681,0
45720,144,3415,1
45720,33,3761,1
45720,140,4355,1
45720,337,5122,0
45720,128,5325,0
45730,33,2018,1
45730,271,2314,0
45730,337,4316,0
45730,144,4678,1
45730,140,5106,0
45730,134,5121,0
45740,33,1898,1
45740,337,2503,0
45740,22,4448,1
45740,271,4506,0
45740,134,4590,0
45740,138,4725,0
45750,33,919,1
45750,337,2867,0
45750,271,3667,0
45750,134,3941,1
45750,138,4076,0
45750,4,4398,0
45760,33,949,1
45760,271,2908,0
45760,337,3247,0
45760,134,4052,1
45760,138,4187,0
45760,4,4509,0
45770,33,431,1
45770,337,2517,0
45770,271,3162,0
45770,134,3321,1
45770,138,3456,0
45770,4,3778,0
45800,33,730,1
45800,271,2749,0
45800,337,3028,0
45800,134,3832,1
45800,138,3967,0
45800,4,4289,0
51000,19,1959,1
51000,136,2943,0
51000,10,3490,1
51000,339,4675,0
51000,65,5068,0
51000,59,5140,0
51100,19,660,1
51100,339,3246,0
51100,59,3949,1
51100,10,4471,1
51100,136,4680,0
51100,28,4929,0
51110,19,1293,1
51110,339,2558,0
51110,59,4715,1
51110,10,4933,1
51110,136,5142,0
51110,28,5696,0
51120,10,2968,1
51120,19,4120,0
51120,59,4507,1
51120,136,4601,0
51120,115,4691,0
51120,28,4884,0
51130,19,2915,1
51130,10,3821,1
51130,136,4386,0
51130,59,4847,1
51130,339,5279,0
51130,28,5827,0
51140,19,1564,1
51140,339,4149,0
51140,59,4485,1
51140,10,5375,1
51140,28,5465,0
51140,136,5583,0
51150,19,1733,1
51150,10,3770,1
51150,136,4131,0
51150,339,4404,0
51150,59,5346,0
51150,65,5891,0
51160,19,1341,1
51160,339,4279,0
51160,59,4666,1
51160,10,5227,1
51160,136,5436,0
51160,28,5647,0
51170,19,1802,1
51170,59,3703,1
51170,339,4388,0
51170,28,4684,1
51170,148,5028,0
51170,50,5364,0
51190,19,2213,1
51190,10,4245,1
51190,136,4772,0
51190,339,4884,0
51190,59,5219,0
51190,28,6199,0
51200,19,1996,1
51200,59,4653,1
51200,10,4794,1
51200,339,4934,0
51200,136,5401,0
51200,28,5633,0
51210,59,3522,1
51210,19,3767,0
51210,10,4237,1
51210,28,4502,1
51210,148,4847,0
51210,115,4901,0
51220,19,1276,1
51220,339,3530,0
51220,59,4150,1
51220,10,4978,1
51220,28,5130,0
51220,136,5187,0
51230,10,3078,1
51230,19,3547,0
51230,136,3980,0
51230,59,5287,1
51230,115,5471,0
51230,28,5664,0
51240,136,2348,0
51240,19,2634,1
51240,10,3784,1
51240,339,5216,0
51240,65,5713,0
51240,59,5815,0
51250,136,1356,0
51250,19,4494,0
51250,10,4928,1
51250,29,5055,0
51250,65,5550,0
51250,339,6580,0
51260,10,2405,1
51260,19,4865,0
51260,136,5297,0
51260,115,5354,1
51260,59,5590,0
51260,28,5806,0
51270,19,2841,1
51270,10,3946,1
51270,59,4083,1
51270,28,5064,1
51270,136,5082,0
51270,148,5408,0
51290,136,2469,0
51290,10,3923,1
51290,19,5094,0
51290,29,6260,0
51290,128,7646,0
51290,65,7790,0
51300,136,1387,0
51300,19,3378,0
51300,10,3619,1
51300,29,5178,1
51300,65,5976,0
51300,339,6094,0
51310,10,3429,1
51310,59,3607,1
51310,115,3753,1
51310,28,3945,1
51310,148,4318,0
51310,19,4418,0
51320,10,2511,1
51320,136,2735,0
51320,19,2895,1
51320,339,5347,0
51320,128,6015,0
51320,59,6081,0
51330,136,2862,0
51330,19,3263,0
51330,65,4726,1
51330,10,5177,1
51330,339,5349,0
51330,29,5702,0
51340,136,1527,0
51340,19,4385,0
51340,10,4724,1
51340,29,5318,0
51340,65,5904,0
51340,339,6471,0
51350,19,302,1
51350,339,2931,0
51350,59,3902,1
51350,10,4171,1
51350,136,4380,0
51350,28,4883,0
51360,19,1057,1
51360,339,3445,0
51360,136,4228,0
51360,10,4413,1
51360,59,4479,0
51360,28,5460,0
51370,19,1212,1
51370,339,3365,0
51370,59,4085,1
51370,10,4914,1
51370,28,5066,0
51370,136,5123,0
51380,19,1511,1
51380,339,3898,0
51380,136,4070,0
51380,10,4345,1
51380,59,4933,0
51380,65,5698,0
51390,19,1408,1
51390,339,4039,0
51390,59,4276,1
51390,28,5257,1
51390,10,5264,0
51390,136,5473,0
51400,19,2300,1
51400,136,4088,0
51400,10,4218,1
51400,339,4622,0
